"DateTime","Severity","Message"
"29/09/2020 08:42:08","Info","Object [6556d422-5d15-4de1-99a1-161c2e98a661] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:08","Info","Publishing Sheet id [6b5c82b5-1411-4d73-9b41-25de067a57ef] from app [Whats New App - September 2020]"
"29/09/2020 08:42:09","Info","Object [6b5c82b5-1411-4d73-9b41-25de067a57ef] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:09","Info","Publishing Sheet id [6db7d5d3-778e-4bb3-8282-18067067da46] from app [Whats New App - September 2020]"
"29/09/2020 08:42:12","Info","Object [6db7d5d3-778e-4bb3-8282-18067067da46] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:12","Info","Publishing Sheet id [7009b507-8582-48d9-a375-5573e34dc29a] from app [Whats New App - September 2020]"
"29/09/2020 08:42:14","Info","Object [7009b507-8582-48d9-a375-5573e34dc29a] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:14","Info","Publishing Sheet id [77606506-a78d-474c-8da0-6cecd6faedf0] from app [Whats New App - September 2020]"
"29/09/2020 08:42:16","Info","Object [77606506-a78d-474c-8da0-6cecd6faedf0] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:16","Info","Publishing Sheet id [7d0e5561-30f1-447e-8701-8599d4567b5d] from app [Whats New App - September 2020]"
"29/09/2020 08:42:18","Info","Object [7d0e5561-30f1-447e-8701-8599d4567b5d] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:18","Info","Publishing Sheet id [88177bef-f1de-49d6-aebc-c71d9a99bd98] from app [Whats New App - September 2020]"
"29/09/2020 08:42:20","Info","Object [88177bef-f1de-49d6-aebc-c71d9a99bd98] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:20","Info","Publishing Sheet id [88d917d9-75da-4321-9c63-2009607b1c67] from app [Whats New App - September 2020]"
"29/09/2020 08:42:22","Info","Object [88d917d9-75da-4321-9c63-2009607b1c67] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:22","Info","Publishing Sheet id [8ba4e001-088a-4402-bd99-9d166fba2985] from app [Whats New App - September 2020]"
"29/09/2020 08:42:24","Info","Object [8ba4e001-088a-4402-bd99-9d166fba2985] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:24","Info","Publishing Sheet id [93cef7a7-3aac-49bd-9719-5161b7acc0e6] from app [Whats New App - September 2020]"
"29/09/2020 08:42:26","Info","Object [93cef7a7-3aac-49bd-9719-5161b7acc0e6] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:26","Info","Publishing Sheet id [98398245-6108-4406-bf58-1546d5fdb0f5] from app [Whats New App - September 2020]"
"29/09/2020 08:42:27","Info","Object [98398245-6108-4406-bf58-1546d5fdb0f5] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:28","Info","Publishing Sheet id [98ff4f4f-ee1a-4b2c-a523-b947d154b861] from app [Whats New App - September 2020]"
"29/09/2020 08:42:29","Info","Object [98ff4f4f-ee1a-4b2c-a523-b947d154b861] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:29","Info","Publishing Sheet id [992e66e8-1f90-4651-8beb-3463b3996742] from app [Whats New App - September 2020]"
"29/09/2020 08:42:31","Info","Object [992e66e8-1f90-4651-8beb-3463b3996742] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:31","Info","Publishing Sheet id [998fb675-b495-47ab-a3ac-9454062f13e1] from app [Whats New App - September 2020]"
"29/09/2020 08:42:33","Info","Object [998fb675-b495-47ab-a3ac-9454062f13e1] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:33","Info","Publishing Sheet id [b066d55f-6f09-46f5-931f-90f83a2ecb6b] from app [Whats New App - September 2020]"
"29/09/2020 08:42:34","Info","Object [b066d55f-6f09-46f5-931f-90f83a2ecb6b] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:34","Info","Publishing Sheet id [b85b2668-afd0-4e67-8324-d7220d2253f9] from app [Whats New App - September 2020]"
"29/09/2020 08:42:36","Info","Object [b85b2668-afd0-4e67-8324-d7220d2253f9] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:36","Info","Publishing Sheet id [bb01d767-c94e-489b-a016-857196e329f2] from app [Whats New App - September 2020]"
"29/09/2020 08:42:38","Info","Object [bb01d767-c94e-489b-a016-857196e329f2] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:38","Info","Publishing Sheet id [c4515ef1-9bb7-41b1-8a01-b29addd7e869] from app [Whats New App - September 2020]"
"29/09/2020 08:42:40","Info","Object [c4515ef1-9bb7-41b1-8a01-b29addd7e869] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:40","Info","Publishing Sheet id [c6f63d58-5e42-4903-b8ca-b86790f623cb] from app [Whats New App - September 2020]"
"29/09/2020 08:42:42","Info","Object [c6f63d58-5e42-4903-b8ca-b86790f623cb] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:42","Info","Publishing Sheet id [caad689b-361d-4120-a3fa-a7e88e14cc2a] from app [Whats New App - September 2020]"
"29/09/2020 08:42:44","Info","Object [caad689b-361d-4120-a3fa-a7e88e14cc2a] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:44","Info","Publishing Sheet id [d8711742-b855-414e-acaf-92616354cc0e] from app [Whats New App - September 2020]"
"29/09/2020 08:42:45","Info","Object [d8711742-b855-414e-acaf-92616354cc0e] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:45","Info","Publishing Sheet id [dbe3dfae-45fd-442d-92e3-d525e0ee2d97] from app [Whats New App - September 2020]"
"29/09/2020 08:42:47","Info","Object [dbe3dfae-45fd-442d-92e3-d525e0ee2d97] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:47","Info","Publishing Sheet id [df2b6039-095d-4e47-b0d1-1faab3b814fc] from app [Whats New App - September 2020]"
"29/09/2020 08:42:49","Info","Object [df2b6039-095d-4e47-b0d1-1faab3b814fc] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:49","Info","Publishing Sheet id [ee57faf4-556f-443f-b8b4-da8a7a4f70ce] from app [Whats New App - September 2020]"
"29/09/2020 08:42:51","Info","Object [ee57faf4-556f-443f-b8b4-da8a7a4f70ce] type [sheet] published at app Id [f9975b2f-f697-4095-9c74-d1f3c10b292e]"
"29/09/2020 08:42:51","Info","Publishing App [Whats New App - September 2020] Id [f9975b2f-f697-4095-9c74-d1f3c10b292e] to Managed Space [Everyone] Id [5f51628c64ed8a0001b85e4a]"
"29/09/2020 08:42:56","Info","App [f9975b2f-f697-4095-9c74-d1f3c10b292e] published at Managed Space Id [5f51628c64ed8a0001b85e4a]"
"29/09/2020 08:42:56","Info","End of uploading files."
"29/09/2020 08:42:56","Info","#################################################"
"29/09/2020 08:50:18","Info","#################################################"
"29/09/2020 08:50:18","Info","Starting uploading files to context [aditidemo.us.qlikcloud.com]"
"29/09/2020 08:50:18","Info","Application (QVF | QVW) directory used is [.\Apps]"
"29/09/2020 08:50:18","Warn","No themes directory found"
"29/09/2020 08:50:18","Warn","No extensions directory found"
"29/09/2020 08:50:18","Info","Publishing parameter used is [yes]"
"29/09/2020 08:50:20","Info","Uploading [Consumer Sales]"
"29/09/2020 08:51:45","Info","File [Consumer Sales] uploaded Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:51:50","Info","Publishing Sheet id [DuXnF] from app [Consumer Sales]"
"29/09/2020 08:51:52","Info","Object [DuXnF] type [sheet] published at app Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:51:52","Info","Publishing Sheet id [GnAzpy] from app [Consumer Sales]"
"29/09/2020 08:51:55","Info","Object [GnAzpy] type [sheet] published at app Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:51:55","Info","Publishing Sheet id [JzJMza] from app [Consumer Sales]"
"29/09/2020 08:51:57","Info","Object [JzJMza] type [sheet] published at app Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:51:57","Info","Publishing Sheet id [LChBs] from app [Consumer Sales]"
"29/09/2020 08:51:59","Info","Object [LChBs] type [sheet] published at app Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:51:59","Info","Publishing Sheet id [jDSPJ] from app [Consumer Sales]"
"29/09/2020 08:52:02","Info","Object [jDSPJ] type [sheet] published at app Id [e4de3415-c188-4588-a005-d5342c5f6b76]"
"29/09/2020 08:52:02","Info","Publishing App [Consumer Sales] Id [e4de3415-c188-4588-a005-d5342c5f6b76] to Managed Space [Everyone] Id [5f51628c64ed8a0001b85e4a]"
"29/09/2020 08:52:13","Info","App [e4de3415-c188-4588-a005-d5342c5f6b76] published at Managed Space Id [5f51628c64ed8a0001b85e4a]"
"29/09/2020 08:52:13","Info","End of uploading files."
"29/09/2020 08:52:13","Info","#################################################"
"04/11/2020 21:19:03","Error","Error You must create at least one subdirectory called Apps, Extensions or Themes, below [--help\] to upload files..."
"04/11/2020 21:22:52","Error","Error You must create at least one subdirectory called Apps, Extensions or Themes, below [--help\] to upload files..."
"04/11/2020 21:23:49","Info","#################################################"
"04/11/2020 21:23:49","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 21:23:49","Info","Application (QVF | QVW) directory used is [.\Apps]"
"04/11/2020 21:23:49","Warn","No themes directory found"
"04/11/2020 21:23:49","Info","Extensions (zip) directory used is [.\Extensions]"
"04/11/2020 21:23:49","Info","Publishing parameter used is [yes]"
"04/11/2020 21:23:51","Info","Uploading [Consumer Sales]"
"04/11/2020 21:37:18","Info","File [Consumer Sales] uploaded Id [5cfb6d3f-c3b2-4e42-b841-2dafe6cc404e]"
"04/11/2020 21:38:50","Info","#################################################"
"04/11/2020 21:38:50","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 21:38:50","Info","Application (QVF | QVW) directory used is [.\Apps]"
"04/11/2020 21:38:50","Warn","No themes directory found"
"04/11/2020 21:38:50","Info","Extensions (zip) directory used is [.\Extensions]"
"04/11/2020 21:38:50","Info","Publishing parameter used is [yes]"
"04/11/2020 21:38:52","Info","Uploading [Consumer Finance]"
"04/11/2020 21:39:54","Info","#################################################"
"04/11/2020 21:39:54","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 21:39:54","Warn","No apps directory found"
"04/11/2020 21:39:54","Warn","No themes directory found"
"04/11/2020 21:39:54","Info","Extensions (zip) directory used is [.\Extensions]"
"04/11/2020 21:39:54","Info","Publishing parameter used is [yes]"
"04/11/2020 21:39:54","Info","Uploadind Extension [cl-custom-report]"
"04/11/2020 21:43:18","Error","Erro Upload Extensão [cl-custom-report]"
"04/11/2020 21:43:18","Info","End of uploading files."
"04/11/2020 21:43:18","Info","#################################################"
"04/11/2020 21:55:54","Info","#################################################"
"04/11/2020 21:55:54","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 21:55:54","Warn","No apps directory found"
"04/11/2020 21:55:54","Warn","No themes directory found"
"04/11/2020 21:55:54","Info","Extensions (zip) directory used is [.\Extensions]"
"04/11/2020 21:55:54","Info","Publishing parameter used is [yes]"
"04/11/2020 21:55:54","Info","Uploadind Extension [cl-horizontalselectionbar]"
"04/11/2020 21:56:00","Info","File [cl-horizontalselectionbar] uploaded Id [qpQRFxGKiILdvhNVH3eBCUkwGeiqj2lw] "
"04/11/2020 21:56:00","Info","End of uploading files."
"04/11/2020 21:56:00","Info","#################################################"
"04/11/2020 21:59:10","Info","#################################################"
